timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201711292200537876,-9.831554,-75.74387,0.0812676,8.116939,13.69042,35.29966,-1.645882,11.38768,-43.77956,-140.4933,2.115298,44.34794,-2.410871,-67.50558,4.726396,3.893156,121.2615,-24.38636,-16.83889,124.697,60.37702,89.45454,-11.25748,60.44556,1.809291,45.08231,-0.08370554,1.811604,-8.519073,96.68499,-7.74874,10.34614,17.866,72.18558,-4.196234,18.34919,21.35774,-106.8855,0.4142706,20.86083,0.1454747,0.8258265,2.251635,0.01818272,0.8262811,2.251635,0.1510386,0.4901483,2.272941,0.0133094,0.5004598,2.152761,0.1666535,0.2688234,2.515864,0.03558499,0.1741375,2.079128,0.07914213,1.107687,2.305102,0.2209966,1.265717,2.295972,0.2586347,1.019624,2.294983,-0.1031584,1.024664,2.338092,5,5
201711292200538166,-5.521931,-54.43033,-0.3931521,8.27481,10.35819,22.71567,-1.169604,8.682542,-45.33699,-158.619,3.62042,45.80396,-2.817598,-77.51569,4.228111,3.975945,109.0824,20.22494,-14.10987,112.4195,65.53809,111.1311,-9.610666,65.57249,1.805104,39.06107,-0.07202333,1.806942,-8.0845,120.2485,-8.269541,10.56032,18.17448,75.90712,-4.037833,18.56573,21.60347,-104.029,0.9840113,21.20101,0.1412783,0.8303391,2.227195,0.01384732,0.8297647,2.227195,0.144258,0.4927737,2.218656,0.01313477,0.4916105,2.148042,0.1657525,0.2641138,2.446259,0.03547631,0.1666847,2.09535,0.07426199,1.111369,2.281263,0.2164034,1.269446,2.275158,0.253579,1.02364,2.277443,-0.1103088,1.029148,2.310038,5,5
201711292200538477,0.4037037,-35.78469,-0.8782291,10.34937,6.675493,-3.075924,-0.6163231,6.789185,-47.08778,-175.3967,4.795394,47.42453,-2.089775,-70.02901,4.022495,3.000832,108.5148,64.48964,-13.2144,111.9207,61.67953,122.1177,-3.43769,62.19312,1.805928,34.88965,-0.05841132,1.807448,-6.523184,138.0629,-8.903638,10.88701,20.41806,83.30413,-4.10394,20.71338,20.14709,-94.91411,1.539739,19.91362,0.1351672,0.834669,2.1982,0.007616015,0.8332755,2.1982,0.1355709,0.5093313,2.153688,0.01105382,0.4838585,2.142569,0.1610149,0.2705122,2.358811,0.03512135,0.1599585,2.107106,0.06789422,1.115156,2.252284,0.2105655,1.272976,2.24839,0.2471079,1.027594,2.255775,-0.1194866,1.03487,2.273154,0,5
201711292200538885,5.547498,-16.52137,-0.8356736,11.68868,2.619235,-34.46972,-0.2430247,5.370709,-46.76476,-191.0051,4.94195,46.87134,-0.85505,-53.38356,4.106167,1.6912,98.99988,106.3836,-10.57944,102.5229,61.84129,137.8346,-0.09550285,62.19521,1.812737,34.94426,-0.07363455,1.814454,-5.223724,163.8168,-9.687193,11.36626,21.5402,88.14373,-4.321054,21.81408,20.11491,-87.36893,1.541724,19.85507,0.1461469,0.8388299,2.165287,0.01839379,0.8365493,2.165287,0.1472043,0.5105404,2.085251,0.02514523,0.4755387,2.137104,0.1741456,0.2602623,2.261057,0.05185563,0.1528835,2.118993,0.07852047,1.118756,2.218676,0.2217309,1.276703,2.217314,0.2577508,1.031672,2.227718,-0.111572,1.041223,2.234622,0,7
201711292200539246,9.685482,1.735608,-0.9962967,12.47967,-1.596253,-66.15942,-0.1123769,4.75967,-42.34495,-171.8745,5.158303,42.32468,0.6278272,-33.37444,4.486529,0.6914977,88.52,111.5736,-8.402857,92.0713,67.31332,152.5493,-0.3678163,67.59603,1.810106,32.65167,-0.06861442,1.81137,-3.672313,181.0142,-10.65787,12.09046,23.69695,95.36164,-4.691138,23.95454,20.20092,-79.85676,2.015727,20.01699,0.1425587,0.841853,2.135472,0.01446468,0.8387175,2.135472,0.143251,0.5104159,2.027808,0.02312862,0.4648681,2.135747,0.1712453,0.2477165,2.156489,0.05311618,0.1437947,2.13373,0.07400639,1.121347,2.188376,0.2175733,1.279853,2.188107,0.2530959,1.03561,2.202924,-0.1196709,1.046355,2.195178,0,7
201711292200539658,14.22422,19.59053,-1.179148,14.06499,-5.919123,-94.99265,-0.2643208,4.880396,-37.13582,-149.8743,5.220541,37.02394,2.112478,-14.094,5.004079,0.1218863,78.60431,112.6702,-7.261535,82.14828,63.20444,165.7261,-0.9502487,63.48416,1.811369,30.52919,-0.05205322,1.81216,-1.720737,194.3423,-11.80363,13.12334,24.92158,100.9961,-4.792537,25.13445,20.22765,-72.315,2.940716,20.25794,0.1243138,0.8431193,2.10623,-0.004073942,0.8392395,2.10623,0.1250341,0.5079037,1.968314,0.004925931,0.4528782,2.136313,0.1534332,0.2348212,2.043659,0.03777709,0.1338429,2.150845,0.05421251,1.122607,2.158426,0.1974283,1.28167,2.160339,0.2324149,1.039085,2.178804,-0.1436305,1.050766,2.155044,7,7
201711292200539889,16.90826,31.41496,-1.437665,15.20545,-9.125744,-113.2507,-0.414827,5.934959,-30.08659,-125.5091,4.699167,30.5468,3.021789,-0.3396101,5.421132,0.4108655,71.26464,103.9334,-7.522985,74.53499,59.44377,171.332,-1.886091,59.75558,1.813241,30.10278,-0.04516441,1.813595,0.07317293,197.3769,-12.84089,14.11508,25.99454,104.8231,-5.187205,26.25743,20.34586,-66.5582,3.841092,20.59645,0.1170932,0.8425385,2.088938,-0.01150583,0.8383751,2.088938,0.1171483,0.505123,1.936715,-0.002567886,0.4441156,2.141461,0.1419958,0.2263171,1.961057,0.03246989,0.1274049,2.168793,0.0459229,1.121942,2.139946,0.1883638,1.281455,2.141296,0.2240172,1.040201,2.161936,-0.1557345,1.052823,2.128601,7,7
201711292200540290,19.7549,42.63922,-1.452394,15.92897,-13.48929,-137.1426,-0.643623,7.33908,-22.36225,-105.2987,4.258133,26.56167,4.385796,13.92792,6.078046,0.5490398,62.91828,102.0552,-8.560365,66.15649,56.16104,181.4937,-2.712594,56.52181,1.825876,26.85936,-0.04009559,1.825854,1.746856,200.573,-13.8867,15.10043,26.58061,107.9729,-5.133071,26.79191,20.84891,-60.59177,4.732354,21.29589,0.1028252,0.840819,2.060196,-0.02594532,0.8363436,2.060196,0.1034789,0.5065166,1.891831,-0.01795461,0.4354103,2.14187,0.1262579,0.2257506,1.85855,0.01974865,0.1213854,2.18531,0.03072182,1.120347,2.11129,0.1725533,1.279501,2.112969,0.2079006,1.040415,2.135754,-0.1752906,1.0542,2.091067,7,7
201711292200540501,21.27758,47.32857,-1.466121,16.84538,-16.10502,-148.4987,-0.929437,9.198443,-16.4264,-86.63232,3.724929,22.75819,4.729873,21.33069,6.568924,1.307822,56.63421,92.99266,-10.33151,59.66022,53.63815,183.5453,-3.314604,54.00049,1.821448,26.05804,-0.03044109,1.821182,3.034461,195.8837,-14.62841,15.83639,26.58552,107.7877,-4.872252,26.74561,21.73758,-57.37859,5.551264,22.35939,0.09194634,0.8373772,2.043702,-0.0367096,0.8325856,2.043702,0.09296643,0.5074087,1.870926,-0.03045182,0.4301806,2.142926,0.1130485,0.2256118,1.800073,0.008525467,0.1190135,2.198124,0.01937768,1.1167,2.09408,0.1610114,1.276319,2.09628,0.1964642,1.038211,2.118915,-0.1893096,1.053554,2.068716,7,0
201711292200540961,25.65876,59.94823,-1.391164,18.8491,-21.39365,-172.3945,-1.141859,11.19205,-11.72414,-69.35991,3.354637,17.3714,6.369094,34.70563,7.445792,1.616955,49.9179,95.31636,-12.80364,53.07162,50.8085,195.6802,-4.107323,51.24394,1.829442,23.36606,-0.02452443,1.828842,4.422592,203.0218,-15.83012,16.90784,26.67677,109.0619,-4.592395,26.74491,22.46208,-52.94507,6.690547,23.34451,0.08562548,0.8332899,2.004285,-0.04312463,0.8279783,2.004285,0.08752085,0.5113101,1.806731,-0.03788638,0.4222081,2.139342,0.1061992,0.2250421,1.686705,0.004646553,0.1149482,2.214779,0.0124648,1.112531,2.054376,0.1545682,1.272149,2.056734,0.1896009,1.034976,2.080539,-0.1999786,1.053565,2.021301,7,7
201711292200541242,27.70015,61.29449,-1.191265,20.5847,-22.88412,-182.3289,-1.54205,12.39346,-9.271877,-54.96275,3.04863,14.04697,4.794744,38.71933,7.921021,2.736989,46.07454,87.47294,-13.79837,49.01999,60.09761,197.9683,-2.937887,60.40291,1.840819,23.98454,-0.00852525,1.840265,5.014594,198.6354,-16.30988,17.27203,26.23911,107.0485,-3.987686,26.21767,23.56827,-52.33728,7.47788,24.60628,0.07469393,0.8278718,1.983976,-0.05376276,0.8228471,1.983976,0.07744327,0.5047344,1.775595,-0.05134714,0.4389085,2.122297,0.09505889,0.2180495,1.636198,-0.009301952,0.1364162,2.213766,0.00186473,1.107708,2.033224,0.1446856,1.267222,2.034995,0.1795152,1.030274,2.057824,-0.211392,1.051434,1.996582,1,7
201711292200541558,29.86735,63.48463,-1.005873,21.96177,-25.78859,-196.6849,-1.891745,14.30039,-7.402932,-41.72211,2.821213,11.4663,4.113441,44.06736,8.580771,3.475036,41.48118,83.16051,-13.92229,44.31134,68.74065,202.9149,-2.668509,68.94739,1.843443,21.6045,-0.00694241,1.842808,5.449601,193.2895,-16.54095,17.33788,25.98398,106.435,-3.438706,25.8623,24.33401,-50.83595,7.776025,25.39843,0.07034221,0.8223053,1.953456,-0.05769389,0.8174174,1.953456,0.07346412,0.4974829,1.732327,-0.05797846,0.4540201,2.103392,0.0899839,0.2114302,1.575774,-0.01557851,0.156933,2.213486,-0.001696739,1.102667,2.002361,0.1418792,1.26199,2.00328,0.1766154,1.026207,2.026471,-0.2148388,1.048932,1.962818,1,1
201711292200541988,31.57396,64.9541,-0.6213026,22.76267,-28.36276,-135.2302,-2.470668,15.76745,-5.747205,-29.12766,2.632115,9.155814,2.144904,49.95729,9.368526,5.06822,37.57857,80.09435,-13.50878,40.28434,77.93174,208.5991,-0.2328722,77.99474,1.853105,16.96452,0.007465304,1.852512,5.872501,184.4104,-16.4017,17.03628,25.90812,105.583,-2.80031,25.678,24.56662,-48.75093,7.920692,25.64585,0.05132441,0.8167976,1.916882,-0.0766458,0.8122969,1.916882,0.05576931,0.4905048,1.686661,-0.0811246,0.4672937,2.076557,0.07211786,0.2051247,1.516602,-0.03943605,0.1777329,2.209824,-0.02010581,1.097822,1.965759,0.1248076,1.257069,1.967773,0.1591796,1.020889,1.990789,-0.2318632,1.045314,1.922043,1,1
201711292200542138,30.69587,58.08971,-0.585357,22.64628,-28.35929,-78.66445,-2.61375,16.91862,-5.017836,-18.99717,1.489911,7.961527,-0.4333515,48.37549,9.770792,6.991965,40.05412,66.47076,-11.14873,42.36178,84.39666,205.5999,-1.728457,84.4227,1.853908,13.75151,-0.009146922,1.853757,5.190476,169.4486,-15.72346,16.19942,25.18023,104.1473,-2.783132,24.9806,24.32861,-49.08355,6.97472,25.20696,0.0676276,0.8131776,1.89743,-0.06013768,0.8088441,1.89743,0.07098761,0.4855888,1.674687,-0.06665731,0.4767843,2.051184,0.0801681,0.1954813,1.507251,-0.02540296,0.1929729,2.195058,-0.002285393,1.095033,1.947092,0.1437279,1.254279,1.94641,0.1782727,1.017256,1.968135,-0.2107424,1.040314,1.905677,1,1
201711292200542494,31.13997,55.29045,-0.06087658,22.8115,-29.2653,-34.66538,-3.357158,17.64128,-4.840158,-5.644148,0.2928947,7.373057,-3.623714,52.61531,10.59705,9.712769,37.62132,57.85739,-9.145705,39.68614,91.92934,208.0223,0.6556607,91.84061,1.855281,8.515668,0.001137734,1.855124,4.939452,157.2949,-15.03888,15.33491,24.76879,101.3387,-1.643813,24.48058,23.31675,-47.3411,6.344704,24.08191,0.05673486,0.8098784,1.862838,-0.07094096,0.8058354,1.862838,0.06193403,0.4804107,1.638349,-0.08288942,0.4858674,2.017174,0.06602553,0.1832591,1.46949,-0.04332113,0.210096,2.180448,-0.01209528,1.092509,1.913113,0.1352523,1.251649,1.91265,0.1689838,1.014738,1.933599,-0.2173021,1.035119,1.869391,1,1
201711292200542843,30.36922,51.53619,0.3556653,21.8796,-29.69356,2.510738,-4.551672,18.23985,-4.242444,7.183626,-0.6756569,6.377149,-7.222477,58.88947,11.95926,13.08732,35.26116,48.79672,-7.390009,37.08073,99.02561,209.6703,2.675101,98.83371,1.858782,3.268834,0.00143872,1.858568,4.38486,144.2293,-14.14081,14.26799,23.54325,97.9554,-0.5298964,23.19985,22.01827,-46.54858,5.827655,22.70124,0.05012831,0.8079426,1.824145,-0.07759895,0.8039937,1.824145,0.05607021,0.4739939,1.604999,-0.09787226,0.4945905,1.975661,0.05538305,0.1701053,1.438662,-0.0599012,0.2267212,2.156942,-0.01725298,1.091379,1.875749,0.1311337,1.250434,1.875348,0.1639036,1.013805,1.895912,-0.2188027,1.029969,1.831061,1,1
201711292200543254,29.27988,47.35109,0.8744488,20.72011,-28.741,39.52696,-4.612297,17.27441,-3.869966,21.95983,-1.801295,5.682011,-12.96039,62.36057,11.86257,17.94036,31.82174,37.71478,-5.330602,33.39589,106.7928,211.3126,5.262098,106.5135,1.853681,-1.95617,0.01565313,1.853568,3.585912,132.7163,-13.30181,13.30298,23.26619,95.88266,0.6961341,22.87065,20.88471,-48.81438,5.794769,21.59278,0.03498582,0.8069921,1.783843,-0.09297181,0.8029462,1.783843,0.04247082,0.4695527,1.573508,-0.1152583,0.500862,1.925457,0.03682369,0.1590804,1.413654,-0.08060437,0.244091,2.128231,-0.03133132,1.091029,1.836268,0.1180157,1.250275,1.835754,0.1499276,1.013972,1.856045,-0.2291494,1.025298,1.791772,0,2
201711292200543479,26.04303,42.31565,0.8995194,18.15286,-25.48124,35.52873,-3.884729,14.92475,-3.319981,29.92029,-2.312653,4.854749,-19.41346,21.78599,10.12821,23.44045,37.49483,25.49084,-0.3990626,38.85189,111.9352,209.4745,7.721913,111.6472,1.85872,-4.194471,0.04076591,1.859422,2.415166,124.6351,-12.53746,12.57266,23.2872,95.76491,0.9446889,22.86519,19.74608,-53.07063,5.856411,20.52077,0.01880648,0.8084631,1.75401,-0.1095767,0.8041176,1.75401,0.02579949,0.4668438,1.564785,-0.1283594,0.5036212,1.872707,0.01708569,0.1525123,1.420399,-0.0996193,0.2555683,2.087317,-0.04753036,1.092536,1.808047,0.1015578,1.251815,1.80739,0.1337792,1.015398,1.8279,-0.2420981,1.022941,1.766513,2,2
201711292200543955,23.4501,42.88354,0.6272661,15.56032,-22.13498,41.08665,-3.48294,11.98697,-1.905328,41.22825,-2.481378,2.970287,-27.57136,59.55632,9.233352,30.67615,34.13961,14.98985,0.8171224,35.25803,119.397,211.1793,8.621016,119.0762,1.855492,-7.7294,0.04697593,1.856103,1.211299,118.2991,-11.81739,11.89,23.34254,94.0239,1.470061,22.85164,19.16321,-58.61226,6.048096,20.00594,0.01102463,0.809373,1.708428,-0.1176414,0.8050784,1.708428,0.01526428,0.4635544,1.538081,-0.1349569,0.5089167,1.803041,0.003444404,0.1431904,1.402777,-0.1103356,0.2722861,2.038278,-0.05494349,1.093726,1.763542,0.0941211,1.253522,1.762215,0.1267392,1.017016,1.781932,-0.2461195,1.020142,1.726431,2,2
201711292200544186,19.91576,42.19711,-0.0568772,13.18862,-17.66202,41.74321,-3.378426,10.30341,-2.206302,53.75807,-1.910573,2.990799,-32.86914,86.21541,8.447194,35.28946,33.75669,-6.079409,1.022343,34.65462,121.4361,207.7335,8.404226,121.1313,1.85393,-7.990244,0.06017228,1.854841,-0.1350276,115.4957,-11.33213,11.62287,23.38343,92.30141,1.385749,22.89294,19.36158,-65.45652,6.246563,20.24919,0.003383059,0.8118118,1.683981,-0.1257785,0.8081366,1.683981,0.003390553,0.463568,1.536275,-0.1424641,0.5112645,1.750013,-0.008496914,0.1413489,1.422437,-0.1211355,0.2768473,1.985983,-0.06321095,1.096555,1.740387,0.0852045,1.256765,1.737529,0.119122,1.019413,1.756123,-0.2521144,1.020133,1.70941,2,2
201711292200544648,16.64598,43.55214,-0.4854814,10.45819,-13.79328,46.83016,-3.271296,8.473111,-1.713863,84.56018,-1.711099,2.114763,-38.56778,115.724,7.728348,40.21927,32.14827,-40.51874,1.814588,32.81623,125.3583,207.3995,8.332435,125.0506,1.85393,-10.54576,0.07408898,1.855034,-1.645567,111.013,-10.77121,11.32,23.09075,88.58326,1.041625,22.62407,19.95074,-73.67262,6.660621,20.91913,-0.003810016,0.8133008,1.642024,-0.133614,0.811059,1.642024,-0.007348922,0.4617584,1.517183,-0.1504125,0.5167108,1.681785,-0.02088741,0.1354284,1.421112,-0.1330044,0.2849743,1.924004,-0.07034831,1.099217,1.699443,0.07813513,1.259409,1.694186,0.1139308,1.022539,1.709731,-0.255607,1.020367,1.674811,2,2
201711292200544838,13.48228,41.84393,-0.8076998,8.447094,-9.107748,44.88703,-3.318572,8.539442,-2.420793,102.1532,-1.48858,2.630564,-41.29604,133.3348,7.402645,42.52681,32.93104,-66.41254,1.523543,33.43223,124.1605,203.1098,7.57432,123.8775,1.855002,-10.29963,0.08085663,1.856288,-2.989046,110.4305,-10.58572,11.49079,22.33481,83.46127,0.2728573,21.97877,20.89204,-81.25316,7.017168,21.91265,-0.006836051,0.8156897,1.623625,-0.1371375,0.8148692,1.623625,-0.01259365,0.4616112,1.519338,-0.1545078,0.5192804,1.63607,-0.02653322,0.1353664,1.44519,-0.1386723,0.2824856,1.867159,-0.07356385,1.102687,1.681059,0.07471977,1.262241,1.673065,0.1126476,1.025777,1.684043,-0.2567673,1.023921,1.662466,2,2
201711292200545360,9.920244,44.45144,-1.063382,5.902677,-3.149862,48.29278,-3.291397,9.256668,-2.008636,127.0202,-1.821566,1.907199,-46.19439,159.9204,6.881832,46.76164,32.19573,-97.41735,2.662388,32.45959,125.1438,201.0264,7.591436,124.8591,1.865294,-12.32258,0.09892876,1.867044,-4.495458,106.8544,-10.31774,11.50487,21.59799,77.30957,-0.4309009,21.35519,21.98733,-90.03191,7.57749,23.10192,-0.02073631,0.8177631,1.583223,-0.151663,0.8186343,1.583223,-0.02880039,0.4592243,1.504958,-0.1694408,0.5264151,1.558854,-0.04637395,0.1302571,1.451862,-0.1564503,0.2852976,1.782762,-0.08761802,1.106447,1.64027,0.06083091,1.265053,1.628792,0.1018016,1.029687,1.634287,-0.2674757,1.027779,1.627847,2,2
201711292200545631,6.426245,55.50427,-1.196754,4.689564,2.585618,45.83461,-3.200804,11.11763,-1.583697,123.7188,-2.35645,1.559003,-47.62356,98.76557,6.613314,47.85037,32.20303,-113.1157,2.730819,32.29064,121.6749,195.7929,6.451399,121.4157,1.866246,-12.25537,0.104763,1.868155,-5.567087,105.5315,-10.25048,11.69228,20.86083,71.38634,-1.579885,20.86301,23.14927,-96.26199,7.879841,24.28775,-0.02477203,0.8198004,1.560851,-0.1560466,0.8223321,1.560851,-0.03386239,0.4587135,1.506053,-0.173511,0.5313645,1.50383,-0.05521207,0.130032,1.47093,-0.1608285,0.2800982,1.704831,-0.0917417,1.110073,1.617301,0.05652354,1.267768,1.602805,0.1006509,1.032931,1.601707,-0.2698379,1.032383,1.609926,2,2
201711292200545901,3.333249,80.69067,-1.107095,3.938654,7.379941,42.64499,-3.015857,12.78356,0.1566176,92.03519,-3.586388,1.86757,-46.46999,48.91531,6.077471,46.42691,32.88307,-112.9741,1.498302,32.75901,116.4392,188.8955,6.500901,116.2021,1.885396,-12.66063,0.1152573,1.887757,-6.439055,103.9272,-10.30735,11.95301,20.71597,66.58453,-2.767469,20.96844,24.35326,-101.8097,8.276914,25.53849,-0.02950997,0.8214231,1.541491,-0.1610086,0.825215,1.541491,-0.03818145,0.4591794,1.507862,-0.1776999,0.5343854,1.458452,-0.06615533,0.1310395,1.481018,-0.1663278,0.2716676,1.628301,-0.09647027,1.113002,1.596698,0.0514311,1.270417,1.579869,0.09876715,1.036541,1.572665,-0.2735899,1.036504,1.593079,2,2
201711292200546210,0.1350325,104.5694,-0.9337389,3.793084,11.55417,39.18356,-2.761593,14.22302,1.245254,69.60526,-4.358029,1.755871,-43.7202,30.68089,5.565205,43.46036,37.63038,-120.8624,-1.905687,37.28874,110.2213,158.9034,5.190996,110.0164,1.893858,-13.59507,0.114216,1.896125,-7.158129,100.7263,-10.38047,12.1774,20.20694,61.73707,-4.076723,20.816,25.04457,-105.7309,8.463213,26.23805,-0.02669706,0.8223758,1.521271,-0.1584533,0.8270468,1.521271,-0.03465946,0.4588341,1.509466,-0.1742537,0.5343072,1.414998,-0.06625858,0.1312601,1.495362,-0.1639593,0.2611569,1.547819,-0.09330853,1.115328,1.575326,0.05448397,1.272396,1.555593,0.1046669,1.039822,1.541665,-0.2695498,1.040425,1.575495,2,2
201711292200546516,-3.02374,126.5378,-0.7200676,4.009814,14.90432,36.37857,-2.481717,15.15651,2.07475,51.48013,-5.19226,1.827687,-38.63438,20.60677,4.990326,38.27365,45.73386,-133.4906,1.208493,45.35888,102.4514,126.262,6.105503,102.2632,1.906516,-14.47961,0.1227447,1.909157,-7.731553,97.65365,-10.52867,12.41669,21.12613,57.89425,-5.013518,21.87902,25.46534,-108.7325,8.660153,26.68333,-0.03264461,0.8228146,1.499191,-0.1645554,0.8283111,1.499191,-0.03944506,0.4601121,1.508678,-0.1791361,0.5334197,1.374862,-0.07458067,0.1334707,1.508554,-0.1701044,0.2526795,1.461744,-0.09921771,1.116857,1.552094,0.04861136,1.27462,1.531473,0.1014288,1.043656,1.512135,-0.2747185,1.044207,1.554688,2,2
201711292200546981,-7.229078,151.2092,-0.5177514,4.20755,19.39195,35.4418,-2.265878,16.28898,2.78204,38.7738,-6.120153,1.542647,-33.23463,9.098362,4.523992,33.14399,44.43185,-152.9123,2.512955,43.91042,93.78703,91.53373,5.682402,93.62109,1.923113,-15.70419,0.1244178,1.925688,-8.184685,90.77365,-10.4805,12.33769,21.75478,53.09736,-6.472047,22.82244,25.06927,-110.7406,8.656767,26.29547,-0.0325055,0.8223833,1.465592,-0.1647493,0.8283256,1.465592,-0.03854878,0.462,1.503535,-0.1789526,0.5263261,1.312893,-0.07793625,0.1361942,1.524979,-0.1712526,0.2398209,1.344228,-0.09875149,1.117861,1.51759,0.04869145,1.276809,1.494757,0.1049964,1.04897,1.468427,-0.2733794,1.046364,1.522588,2,2
201711292200547182,-9.521194,163.8883,-0.1998392,5.287736,20.81037,30.71104,-2.055482,16.75022,2.32415,25.80877,-6.638064,2.191857,-26.21672,3.01209,4.079055,28.21856,43.48994,-159.9162,3.028945,42.96346,85.30952,67.34435,6.502683,85.16719,1.934413,-15.86313,0.1204543,1.936868,-8.23482,88.51576,-10.5122,12.37071,22.26743,50.80507,-7.490017,23.57012,24.78492,-110.4045,8.387888,25.94399,-0.02789324,0.8209948,1.451332,-0.1603253,0.8260834,1.451332,-0.03213821,0.4665656,1.502202,-0.1737597,0.5187009,1.292096,-0.07248846,0.1438133,1.538011,-0.1671759,0.2305203,1.278734,-0.09390958,1.116721,1.502766,0.05322927,1.276924,1.480005,0.1111715,1.051999,1.449515,-0.2689783,1.046107,1.507827,2,2
